n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,10,0.5705,0.6785714285714286,"['oldpeak', 'sex', 'trestbps', 'slope', 'exang', 'cp', 'thalach', 'restecg', 'fbs', 'age']"
1,1,10,0.589,0.6071428571428571,"['oldpeak', 'ca', 'sex', 'cp', 'chol', 'thalach', 'fbs', 'exang', 'trestbps', 'thal']"
1,1,10,0.6055,0.6071428571428571,"['ca', 'trestbps', 'fbs', 'chol', 'restecg', 'slope', 'thalach', 'thal', 'age', 'oldpeak']"
1,1,10,0.636,0.7142857142857143,"['cp', 'thalach', 'exang', 'restecg', 'age', 'sex', 'chol', 'thal', 'trestbps', 'slope']"
1,1,10,0.6305,0.6071428571428571,"['trestbps', 'slope', 'thalach', 'restecg', 'fbs', 'oldpeak', 'cp', 'chol', 'age', 'exang']"
1,1,10,0.6155,0.75,"['slope', 'oldpeak', 'thal', 'thalach', 'exang', 'chol', 'fbs', 'trestbps', 'sex', 'ca']"
1,1,10,0.6305,0.6071428571428571,"['age', 'chol', 'cp', 'thal', 'fbs', 'exang', 'trestbps', 'sex', 'oldpeak', 'thalach']"
1,1,10,0.597,0.5714285714285714,"['chol', 'exang', 'slope', 'trestbps', 'cp', 'fbs', 'age', 'ca', 'thal', 'thalach']"
1,1,11,0.636,0.7142857142857143,"['chol', 'trestbps', 'fbs', 'age', 'ca', 'thalach', 'cp', 'oldpeak', 'thal', 'sex', 'restecg']"
1,1,11,0.589,0.6071428571428571,"['trestbps', 'age', 'sex', 'cp', 'chol', 'thal', 'restecg', 'fbs', 'oldpeak', 'ca', 'slope']"
1,1,11,0.6305,0.6071428571428571,"['oldpeak', 'thal', 'sex', 'chol', 'exang', 'age', 'fbs', 'trestbps', 'thalach', 'cp', 'slope']"
1,1,11,0.597,0.5714285714285714,"['thal', 'age', 'exang', 'slope', 'oldpeak', 'ca', 'cp', 'trestbps', 'restecg', 'chol', 'sex']"
1,1,11,0.6305,0.6071428571428571,"['restecg', 'chol', 'oldpeak', 'age', 'ca', 'thalach', 'exang', 'thal', 'slope', 'fbs', 'cp']"
1,1,11,0.6155,0.75,"['chol', 'thalach', 'cp', 'fbs', 'slope', 'sex', 'trestbps', 'ca', 'exang', 'oldpeak', 'restecg']"
1,1,11,0.636,0.7142857142857143,"['fbs', 'cp', 'sex', 'trestbps', 'oldpeak', 'slope', 'thalach', 'restecg', 'ca', 'thal', 'age']"
1,1,11,0.6305,0.6071428571428571,"['oldpeak', 'thal', 'slope', 'cp', 'thalach', 'fbs', 'restecg', 'exang', 'ca', 'age', 'chol']"
1,1,11,0.636,0.7142857142857143,"['oldpeak', 'thal', 'age', 'fbs', 'restecg', 'sex', 'exang', 'cp', 'slope', 'thalach', 'ca']"
1,1,11,0.6305,0.6071428571428571,"['oldpeak', 'exang', 'thalach', 'ca', 'sex', 'cp', 'age', 'slope', 'trestbps', 'fbs', 'restecg']"
1,1,11,0.636,0.7142857142857143,"['ca', 'fbs', 'slope', 'chol', 'trestbps', 'thalach', 'age', 'restecg', 'sex', 'oldpeak', 'cp']"
1,1,11,0.597,0.5714285714285714,"['fbs', 'oldpeak', 'thal', 'exang', 'thalach', 'ca', 'cp', 'sex', 'age', 'chol', 'slope']"
1,1,11,0.5355,0.5,"['thal', 'slope', 'trestbps', 'thalach', 'fbs', 'sex', 'restecg', 'cp', 'exang', 'chol', 'age']"
1,1,11,0.6155,0.75,"['slope', 'thalach', 'ca', 'exang', 'thal', 'restecg', 'trestbps', 'chol', 'age', 'oldpeak', 'sex']"
1,1,11,0.6305,0.6071428571428571,"['trestbps', 'thalach', 'thal', 'ca', 'restecg', 'cp', 'slope', 'exang', 'oldpeak', 'fbs', 'sex']"
1,1,11,0.6055,0.6071428571428571,"['fbs', 'thalach', 'sex', 'restecg', 'cp', 'slope', 'exang', 'ca', 'chol', 'thal', 'oldpeak']"
