n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,9,0.7505,0.75,"['exang', 'oldpeak', 'sex', 'chol', 'slope', 'age', 'thal', 'restecg', 'cp']"
1,1,9,0.7585,0.8333333333333334,"['restecg', 'cp', 'ca', 'chol', 'slope', 'age', 'thalach', 'exang', 'fbs']"
1,1,9,0.7585,0.8333333333333334,"['trestbps', 'chol', 'sex', 'ca', 'cp', 'fbs', 'slope', 'exang', 'restecg']"
1,1,9,0.7775,0.7333333333333333,"['fbs', 'chol', 'cp', 'age', 'slope', 'ca', 'thal', 'exang', 'sex']"
1,1,9,0.669,0.65,"['trestbps', 'restecg', 'age', 'sex', 'oldpeak', 'fbs', 'thal', 'ca', 'thalach']"
1,1,9,0.7775,0.7333333333333333,"['restecg', 'slope', 'trestbps', 'cp', 'sex', 'chol', 'thal', 'exang', 'ca']"
1,1,9,0.7775,0.7333333333333333,"['cp', 'restecg', 'thal', 'sex', 'fbs', 'chol', 'exang', 'ca', 'trestbps']"
1,1,9,0.732,0.7166666666666667,"['thalach', 'exang', 'trestbps', 'oldpeak', 'fbs', 'chol', 'sex', 'ca', 'cp']"
1,1,10,0.7585,0.8333333333333334,"['trestbps', 'ca', 'oldpeak', 'sex', 'age', 'exang', 'chol', 'fbs', 'thalach', 'cp']"
1,1,10,0.7775,0.7333333333333333,"['restecg', 'trestbps', 'thalach', 'chol', 'cp', 'oldpeak', 'fbs', 'thal', 'slope', 'ca']"
1,1,10,0.732,0.7166666666666667,"['chol', 'oldpeak', 'thalach', 'trestbps', 'slope', 'sex', 'cp', 'restecg', 'exang', 'age']"
1,1,10,0.7585,0.8333333333333334,"['fbs', 'restecg', 'exang', 'trestbps', 'thalach', 'oldpeak', 'sex', 'ca', 'chol', 'slope']"
1,1,10,0.732,0.7166666666666667,"['chol', 'slope', 'thalach', 'cp', 'trestbps', 'restecg', 'ca', 'oldpeak', 'age', 'fbs']"
1,1,10,0.697,0.8,"['chol', 'sex', 'thal', 'cp', 'fbs', 'exang', 'slope', 'thalach', 'ca', 'oldpeak']"
1,1,10,0.7925,0.7666666666666667,"['restecg', 'fbs', 'thalach', 'chol', 'trestbps', 'ca', 'sex', 'thal', 'age', 'exang']"
1,1,10,0.7925,0.7666666666666667,"['oldpeak', 'thal', 'exang', 'age', 'thalach', 'restecg', 'ca', 'slope', 'fbs', 'sex']"
1,1,10,0.7775,0.7333333333333333,"['ca', 'cp', 'chol', 'sex', 'oldpeak', 'thal', 'fbs', 'age', 'trestbps', 'exang']"
1,1,10,0.7505,0.75,"['ca', 'exang', 'chol', 'oldpeak', 'fbs', 'thal', 'age', 'thalach', 'slope', 'sex']"
1,1,10,0.732,0.7166666666666667,"['chol', 'thalach', 'fbs', 'restecg', 'oldpeak', 'exang', 'thal', 'sex', 'trestbps', 'age']"
1,1,10,0.7775,0.7333333333333333,"['restecg', 'trestbps', 'oldpeak', 'ca', 'exang', 'fbs', 'slope', 'cp', 'thal', 'age']"
1,1,10,0.697,0.8,"['cp', 'restecg', 'trestbps', 'slope', 'sex', 'fbs', 'ca', 'thalach', 'chol', 'thal']"
1,1,10,0.7585,0.8333333333333334,"['slope', 'oldpeak', 'sex', 'restecg', 'ca', 'fbs', 'chol', 'exang', 'thalach', 'cp']"
1,1,10,0.7505,0.75,"['sex', 'trestbps', 'thal', 'oldpeak', 'exang', 'ca', 'restecg', 'age', 'slope', 'fbs']"
1,1,10,0.7925,0.7666666666666667,"['cp', 'thal', 'chol', 'ca', 'age', 'trestbps', 'restecg', 'sex', 'slope', 'oldpeak']"
1,1,10,0.7585,0.8333333333333334,"['restecg', 'ca', 'fbs', 'chol', 'sex', 'thal', 'exang', 'slope', 'cp', 'oldpeak']"
1,1,10,0.7925,0.7666666666666667,"['sex', 'chol', 'slope', 'restecg', 'thal', 'cp', 'thalach', 'trestbps', 'fbs', 'ca']"
1,1,10,0.697,0.8,"['trestbps', 'fbs', 'chol', 'thal', 'age', 'oldpeak', 'sex', 'thalach', 'exang', 'restecg']"
1,1,10,0.7775,0.7333333333333333,"['oldpeak', 'ca', 'exang', 'thal', 'cp', 'slope', 'trestbps', 'chol', 'age', 'thalach']"
1,1,11,0.7925,0.7666666666666667,"['restecg', 'exang', 'fbs', 'oldpeak', 'thalach', 'trestbps', 'chol', 'slope', 'cp', 'thal', 'sex']"
1,1,11,0.7585,0.8333333333333334,"['exang', 'thal', 'oldpeak', 'restecg', 'cp', 'chol', 'trestbps', 'fbs', 'sex', 'ca', 'age']"
1,1,11,0.7925,0.7666666666666667,"['fbs', 'restecg', 'sex', 'thalach', 'trestbps', 'oldpeak', 'ca', 'cp', 'exang', 'thal', 'chol']"
1,1,11,0.7925,0.7666666666666667,"['fbs', 'cp', 'ca', 'sex', 'age', 'exang', 'thal', 'slope', 'thalach', 'oldpeak', 'chol']"
1,1,11,0.7585,0.8333333333333334,"['thalach', 'sex', 'restecg', 'oldpeak', 'cp', 'ca', 'exang', 'fbs', 'chol', 'age', 'slope']"
1,1,11,0.7775,0.7333333333333333,"['exang', 'restecg', 'age', 'sex', 'trestbps', 'chol', 'cp', 'slope', 'thal', 'thalach', 'ca']"
1,1,11,0.7925,0.7666666666666667,"['oldpeak', 'cp', 'age', 'fbs', 'exang', 'chol', 'thal', 'slope', 'trestbps', 'sex', 'restecg']"
1,1,11,0.7925,0.7666666666666667,"['exang', 'thalach', 'ca', 'fbs', 'restecg', 'slope', 'chol', 'age', 'cp', 'thal', 'trestbps']"
1,1,11,0.697,0.8,"['cp', 'ca', 'sex', 'oldpeak', 'exang', 'thalach', 'restecg', 'trestbps', 'slope', 'fbs', 'age']"
1,1,11,0.7775,0.7333333333333333,"['restecg', 'thalach', 'trestbps', 'sex', 'exang', 'oldpeak', 'age', 'chol', 'slope', 'cp', 'ca']"
1,1,11,0.669,0.65,"['cp', 'thalach', 'exang', 'thal', 'ca', 'fbs', 'age', 'sex', 'slope', 'restecg', 'oldpeak']"
1,1,11,0.7775,0.7333333333333333,"['thal', 'thalach', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'oldpeak', 'age', 'cp', 'ca']"
1,1,11,0.7505,0.75,"['cp', 'thal', 'slope', 'trestbps', 'chol', 'oldpeak', 'exang', 'thalach', 'ca', 'age', 'restecg']"
1,1,11,0.7925,0.7666666666666667,"['trestbps', 'restecg', 'slope', 'chol', 'oldpeak', 'thal', 'age', 'ca', 'fbs', 'thalach', 'exang']"
1,1,11,0.7585,0.8333333333333334,"['sex', 'exang', 'fbs', 'restecg', 'cp', 'oldpeak', 'age', 'trestbps', 'chol', 'ca', 'thal']"
1,1,11,0.7585,0.8333333333333334,"['exang', 'trestbps', 'oldpeak', 'sex', 'thal', 'slope', 'ca', 'chol', 'thalach', 'age', 'restecg']"
1,1,11,0.7585,0.8333333333333334,"['exang', 'chol', 'oldpeak', 'trestbps', 'thal', 'fbs', 'ca', 'sex', 'thalach', 'restecg', 'age']"
1,1,11,0.7505,0.75,"['thalach', 'age', 'slope', 'cp', 'restecg', 'fbs', 'exang', 'trestbps', 'oldpeak', 'sex', 'ca']"
1,1,11,0.7585,0.8333333333333334,"['restecg', 'oldpeak', 'slope', 'exang', 'sex', 'fbs', 'ca', 'thalach', 'age', 'chol', 'cp']"
1,1,11,0.7775,0.7333333333333333,"['sex', 'ca', 'fbs', 'slope', 'age', 'restecg', 'cp', 'thalach', 'exang', 'thal', 'chol']"
1,1,12,0.7775,0.7333333333333333,"['thal', 'slope', 'oldpeak', 'chol', 'sex', 'fbs', 'restecg', 'exang', 'cp', 'thalach', 'age', 'ca']"
1,1,12,0.669,0.65,"['ca', 'oldpeak', 'restecg', 'exang', 'thalach', 'sex', 'thal', 'slope', 'fbs', 'age', 'chol', 'trestbps']"
1,1,12,0.7775,0.7333333333333333,"['fbs', 'restecg', 'cp', 'thalach', 'ca', 'thal', 'exang', 'oldpeak', 'slope', 'trestbps', 'age', 'chol']"
1,1,12,0.7585,0.8333333333333334,"['fbs', 'age', 'thalach', 'exang', 'slope', 'chol', 'trestbps', 'cp', 'ca', 'restecg', 'thal', 'oldpeak']"
1,1,12,0.582,0.5166666666666667,"['sex', 'exang', 'chol', 'oldpeak', 'cp', 'trestbps', 'thal', 'thalach', 'restecg', 'fbs', 'slope', 'age']"
1,1,12,0.71,0.65,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'chol', 'cp', 'slope', 'thalach', 'thal', 'exang']"
1,1,12,0.7925,0.7666666666666667,"['ca', 'exang', 'thal', 'chol', 'trestbps', 'cp', 'slope', 'thalach', 'oldpeak', 'fbs', 'sex', 'restecg']"
1,1,12,0.7925,0.7666666666666667,"['slope', 'fbs', 'thal', 'thalach', 'ca', 'exang', 'cp', 'chol', 'trestbps', 'sex', 'age', 'restecg']"
1,1,12,0.7775,0.7333333333333333,"['sex', 'restecg', 'cp', 'slope', 'fbs', 'thal', 'chol', 'oldpeak', 'trestbps', 'age', 'exang', 'ca']"
1,1,12,0.7585,0.8333333333333334,"['trestbps', 'cp', 'fbs', 'exang', 'thalach', 'chol', 'age', 'restecg', 'sex', 'ca', 'oldpeak', 'thal']"
1,1,12,0.7775,0.7333333333333333,"['age', 'thal', 'trestbps', 'thalach', 'ca', 'slope', 'fbs', 'exang', 'cp', 'restecg', 'oldpeak', 'chol']"
1,1,12,0.7505,0.75,"['trestbps', 'sex', 'exang', 'thalach', 'thal', 'ca', 'restecg', 'slope', 'age', 'chol', 'oldpeak', 'fbs']"
1,1,12,0.7505,0.75,"['trestbps', 'sex', 'slope', 'fbs', 'thal', 'restecg', 'chol', 'oldpeak', 'exang', 'age', 'ca', 'cp']"
1,1,12,0.7775,0.7333333333333333,"['thalach', 'slope', 'cp', 'exang', 'thal', 'age', 'ca', 'oldpeak', 'sex', 'restecg', 'chol', 'trestbps']"
1,1,12,0.732,0.7166666666666667,"['trestbps', 'ca', 'age', 'thalach', 'fbs', 'exang', 'slope', 'thal', 'restecg', 'oldpeak', 'chol', 'cp']"
1,1,12,0.7505,0.75,"['age', 'cp', 'sex', 'ca', 'thal', 'trestbps', 'thalach', 'fbs', 'exang', 'oldpeak', 'chol', 'slope']"
1,1,12,0.732,0.7166666666666667,"['restecg', 'slope', 'fbs', 'trestbps', 'cp', 'exang', 'thalach', 'thal', 'chol', 'oldpeak', 'ca', 'age']"
1,1,12,0.7505,0.75,"['thal', 'slope', 'exang', 'restecg', 'sex', 'ca', 'cp', 'fbs', 'thalach', 'oldpeak', 'trestbps', 'age']"
1,1,12,0.697,0.8,"['thal', 'oldpeak', 'trestbps', 'fbs', 'cp', 'ca', 'slope', 'restecg', 'sex', 'thalach', 'chol', 'age']"
1,1,12,0.697,0.8,"['sex', 'oldpeak', 'trestbps', 'cp', 'age', 'thal', 'exang', 'ca', 'thalach', 'restecg', 'slope', 'fbs']"
1,1,13,0.7925,0.7666666666666667,"['exang', 'cp', 'trestbps', 'age', 'sex', 'thal', 'fbs', 'ca', 'restecg', 'oldpeak', 'thalach', 'chol', 'slope']"
1,1,13,0.71,0.65,"['fbs', 'cp', 'trestbps', 'thal', 'slope', 'sex', 'thalach', 'age', 'oldpeak', 'ca', 'chol', 'restecg', 'exang']"
