n_estimators,max_depth,no_of_features,train_accuracy,test_accuracy,selected_features
1,1,10,0.6055,0.7142857142857143,"['sex', 'trestbps', 'exang', 'age', 'chol', 'restecg', 'thal', 'fbs', 'thalach', 'oldpeak']"
1,1,10,0.5685,0.35714285714285715,"['thal', 'restecg', 'exang', 'fbs', 'chol', 'oldpeak', 'slope', 'thalach', 'trestbps', 'ca']"
1,1,10,0.713,0.5714285714285714,"['ca', 'restecg', 'exang', 'oldpeak', 'slope', 'trestbps', 'sex', 'cp', 'chol', 'age']"
1,1,10,0.7665,0.9285714285714286,"['exang', 'restecg', 'chol', 'thalach', 'oldpeak', 'sex', 'trestbps', 'slope', 'thal', 'age']"
1,1,11,0.7665,0.9285714285714286,"['cp', 'ca', 'restecg', 'thal', 'thalach', 'slope', 'trestbps', 'exang', 'age', 'oldpeak', 'fbs']"
1,1,11,0.5905,0.5,"['restecg', 'sex', 'chol', 'exang', 'slope', 'trestbps', 'fbs', 'cp', 'age', 'thal', 'thalach']"
1,1,11,0.5905,0.5,"['oldpeak', 'fbs', 'slope', 'trestbps', 'ca', 'restecg', 'chol', 'age', 'sex', 'thal', 'cp']"
1,1,11,0.713,0.5714285714285714,"['fbs', 'oldpeak', 'sex', 'ca', 'age', 'trestbps', 'exang', 'thal', 'restecg', 'slope', 'chol']"
1,1,11,0.713,0.5714285714285714,"['fbs', 'restecg', 'sex', 'age', 'oldpeak', 'chol', 'slope', 'ca', 'thal', 'thalach', 'trestbps']"
1,1,11,0.5685,0.35714285714285715,"['sex', 'fbs', 'trestbps', 'ca', 'thal', 'thalach', 'cp', 'oldpeak', 'chol', 'restecg', 'exang']"
1,1,11,0.713,0.5714285714285714,"['oldpeak', 'age', 'ca', 'fbs', 'cp', 'trestbps', 'slope', 'thal', 'chol', 'thalach', 'restecg']"
1,1,11,0.7665,0.9285714285714286,"['sex', 'restecg', 'cp', 'slope', 'exang', 'age', 'oldpeak', 'chol', 'fbs', 'thal', 'thalach']"
1,1,11,0.7665,0.9285714285714286,"['trestbps', 'cp', 'sex', 'thalach', 'slope', 'oldpeak', 'restecg', 'exang', 'age', 'thal', 'fbs']"
1,1,11,0.633,0.2857142857142857,"['oldpeak', 'exang', 'thalach', 'trestbps', 'ca', 'restecg', 'thal', 'age', 'cp', 'sex', 'slope']"
1,1,11,0.5905,0.5,"['oldpeak', 'chol', 'exang', 'cp', 'slope', 'age', 'thal', 'thalach', 'restecg', 'trestbps', 'ca']"
1,1,11,0.713,0.5714285714285714,"['ca', 'oldpeak', 'fbs', 'restecg', 'exang', 'chol', 'thalach', 'age', 'cp', 'slope', 'sex']"
1,1,11,0.717,0.8571428571428571,"['thalach', 'fbs', 'cp', 'sex', 'restecg', 'thal', 'ca', 'exang', 'trestbps', 'age', 'chol']"
1,1,11,0.713,0.5714285714285714,"['thal', 'sex', 'oldpeak', 'restecg', 'fbs', 'trestbps', 'age', 'exang', 'chol', 'slope', 'thalach']"
1,1,11,0.5685,0.35714285714285715,"['trestbps', 'slope', 'exang', 'oldpeak', 'thal', 'age', 'thalach', 'restecg', 'sex', 'chol', 'fbs']"
1,1,11,0.7665,0.9285714285714286,"['chol', 'ca', 'thalach', 'slope', 'exang', 'thal', 'oldpeak', 'age', 'sex', 'cp', 'fbs']"
1,1,11,0.633,0.2857142857142857,"['exang', 'fbs', 'slope', 'oldpeak', 'trestbps', 'thalach', 'sex', 'cp', 'ca', 'thal', 'chol']"
1,1,11,0.717,0.8571428571428571,"['trestbps', 'restecg', 'thalach', 'exang', 'slope', 'age', 'fbs', 'thal', 'sex', 'ca', 'cp']"
1,1,11,0.713,0.5714285714285714,"['cp', 'restecg', 'thalach', 'sex', 'fbs', 'slope', 'exang', 'age', 'trestbps', 'thal', 'chol']"
1,1,11,0.713,0.5714285714285714,"['age', 'trestbps', 'fbs', 'thalach', 'restecg', 'slope', 'exang', 'sex', 'oldpeak', 'ca', 'chol']"
1,1,12,0.717,0.8571428571428571,"['slope', 'chol', 'ca', 'restecg', 'trestbps', 'sex', 'thal', 'oldpeak', 'cp', 'age', 'fbs', 'thalach']"
1,1,12,0.5615,0.7857142857142857,"['slope', 'ca', 'age', 'oldpeak', 'thalach', 'chol', 'thal', 'restecg', 'cp', 'fbs', 'exang', 'trestbps']"
1,1,12,0.717,0.8571428571428571,"['trestbps', 'restecg', 'fbs', 'exang', 'thal', 'oldpeak', 'sex', 'chol', 'ca', 'cp', 'age', 'thalach']"
1,1,12,0.713,0.5714285714285714,"['age', 'thalach', 'slope', 'thal', 'exang', 'cp', 'fbs', 'chol', 'ca', 'sex', 'oldpeak', 'restecg']"
1,1,12,0.6055,0.7142857142857143,"['age', 'exang', 'chol', 'sex', 'slope', 'thalach', 'thal', 'ca', 'fbs', 'cp', 'restecg', 'trestbps']"
1,1,12,0.5805,0.35714285714285715,"['sex', 'oldpeak', 'cp', 'ca', 'age', 'chol', 'restecg', 'thalach', 'trestbps', 'fbs', 'exang', 'thal']"
1,1,12,0.633,0.2857142857142857,"['cp', 'thalach', 'exang', 'thal', 'oldpeak', 'trestbps', 'ca', 'chol', 'sex', 'fbs', 'slope', 'restecg']"
1,1,12,0.633,0.2857142857142857,"['age', 'restecg', 'fbs', 'cp', 'chol', 'thal', 'ca', 'slope', 'exang', 'sex', 'oldpeak', 'thalach']"
1,1,12,0.717,0.8571428571428571,"['thalach', 'chol', 'ca', 'sex', 'fbs', 'slope', 'cp', 'exang', 'thal', 'age', 'trestbps', 'oldpeak']"
1,1,12,0.713,0.5714285714285714,"['oldpeak', 'restecg', 'cp', 'thalach', 'ca', 'trestbps', 'age', 'fbs', 'slope', 'thal', 'sex', 'exang']"
1,1,12,0.633,0.2857142857142857,"['chol', 'age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'sex', 'cp', 'ca', 'thal']"
1,1,12,0.713,0.5714285714285714,"['oldpeak', 'thal', 'thalach', 'fbs', 'sex', 'exang', 'trestbps', 'restecg', 'slope', 'chol', 'ca', 'cp']"
1,1,12,0.633,0.2857142857142857,"['restecg', 'chol', 'exang', 'slope', 'age', 'ca', 'fbs', 'oldpeak', 'thal', 'sex', 'cp', 'trestbps']"
1,1,12,0.7665,0.9285714285714286,"['chol', 'cp', 'sex', 'thal', 'thalach', 'restecg', 'exang', 'ca', 'fbs', 'oldpeak', 'age', 'trestbps']"
1,1,12,0.713,0.5714285714285714,"['restecg', 'trestbps', 'fbs', 'thal', 'cp', 'oldpeak', 'exang', 'age', 'slope', 'ca', 'chol', 'thalach']"
1,1,12,0.633,0.2857142857142857,"['fbs', 'age', 'sex', 'thalach', 'slope', 'oldpeak', 'cp', 'thal', 'restecg', 'trestbps', 'chol', 'exang']"
1,1,12,0.5685,0.35714285714285715,"['trestbps', 'cp', 'chol', 'age', 'fbs', 'exang', 'oldpeak', 'slope', 'thalach', 'restecg', 'thal', 'ca']"
1,1,12,0.7665,0.9285714285714286,"['slope', 'chol', 'cp', 'ca', 'age', 'thal', 'sex', 'thalach', 'oldpeak', 'exang', 'trestbps', 'restecg']"
1,1,12,0.633,0.2857142857142857,"['age', 'thalach', 'trestbps', 'exang', 'restecg', 'cp', 'chol', 'ca', 'sex', 'fbs', 'thal', 'slope']"
1,1,12,0.633,0.2857142857142857,"['chol', 'thalach', 'restecg', 'trestbps', 'slope', 'age', 'fbs', 'oldpeak', 'cp', 'sex', 'exang', 'thal']"
1,1,13,0.7665,0.9285714285714286,"['restecg', 'age', 'chol', 'exang', 'thalach', 'oldpeak', 'cp', 'ca', 'thal', 'slope', 'fbs', 'trestbps', 'sex']"
1,1,13,0.713,0.5714285714285714,"['sex', 'exang', 'chol', 'fbs', 'restecg', 'trestbps', 'thalach', 'ca', 'oldpeak', 'thal', 'cp', 'slope', 'age']"
